left,right,patch_corr
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/batik/batik_sogan (3).jpg,0.0549
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/batik/batik_sogan (4).jpg,0.1279
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/batik/batik_sogan (5).jpg,0.1509
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/flanel_kotak (1).jpg,0.2515
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/flanel_kotak (2).jpg,0.2331
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/flanel_kotak (3).jpg,0.1734
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/kain_bunga (1).jpg,0.08
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/kain_bunga (2).jpg,0.1028
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/kain_bunga (3).jpg,0.1101
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/kain_bunga (4).jpg,0.0763
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/kain_fabric (1).jpg,0.0393
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/kain_fabric (2).jpg,0.1026
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/kain_fabric (3).jpg,0.0555
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/kain_kotak (1).jpg,0.1691
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/kain_kotak (1).png,0.2567
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/kain_kotak (2).jpg,0.094
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/kain_kotak (3).jpg,0.1632
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/kain_salur (1).jpg,0.0803
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/kain_salur (2).jpg,0.0763
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/kain_salur (3).jpg,0.0127
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/kain_salur (4).jpg,0.0911
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/kain_tenun_ikat (1).jpg,0.1924
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/kain_tenun_ikat (1).webp,0.095
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/kain_tenun_ikat (2).jpg,0.194
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/kain_tenun_ikat (3).jpg,0.1457
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/polkadot1.jpg,0.0959
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/polkadot2.jpg,0.0781
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/polkadot3.jpg,0.1596
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/polos1.jpg,0.0871
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/polos2.jpg,0.0534
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/polos3.webp,0.1034
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/polos4.webp,0.1779
dataset_batik/non_batik/garis/garis1 (5).jpg,uji_eksternal/non_batik/polos5.jpg,0.1283
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/geometris/geometris (10).png,0.186
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/geometris/geometris (2).png,0.156
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/geometris/geometris (3).png,0.1604
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/geometris/geometris (4).png,0.3592
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/geometris/geometris (5).png,0.1514
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/geometris/geometris (6).png,0.425
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/geometris/geometris (7).png,0.1383
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/geometris/geometris (8).png,0.7295
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/geometris/geometris (9).png,0.0972
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/kotak/kotak2.jpg,0.2917
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/kotak/kotak3.png,0.2496
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/kotak/kotak4.jpg,0.1454
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/kotak/kotak5.jpg,0.1152
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/modern/modern (1).png,0.1785
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/modern/modern (10).png,0.2511
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/modern/modern (2).png,0.3008
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/modern/modern (3).png,0.3135
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/modern/modern (4).png,0.248
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/modern/modern (5).png,0.1203
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/modern/modern (6).png,0.2291
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/modern/modern (7).png,0.2459
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/modern/modern (8).png,0.1936
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/modern/modern (9).png,0.2754
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/polkadot/polkadot4.jpg,0.3564
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/polkadot/polkadot5.jpg,0.0988
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/polos/polos (1).png,0.3967
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/polos/polos (10).png,0.2322
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/polos/polos (2).png,0.2383
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/polos/polos (3).png,0.2547
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/polos/polos (4).png,0.2558
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/polos/polos (5).png,0.4016
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/polos/polos (6).png,0.2191
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/polos/polos (7).png,0.2631
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/polos/polos (8).png,0.252
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/polos/polos (9).png,0.2577
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/tenun/tenun (1).png,0.2763
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/tenun/tenun (10).png,0.3044
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/tenun/tenun (2).png,0.2558
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/tenun/tenun (3).png,0.2541
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/tenun/tenun (4).png,0.1476
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/tenun/tenun (5).png,0.1658
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/tenun/tenun (6).png,0.2967
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/tenun/tenun (7).png,0.2051
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/tenun/tenun (8).png,0.2327
dataset_batik/non_batik/geometris/geometris (1).png,dataset_batik/non_batik/tenun/tenun (9).png,0.1188
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_betawi (1).jpg,0.3067
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_betawi (2).jpg,0.3819
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_betawi (3).jpg,0.1955
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_betawi (4).jpg,0.2759
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_betawi (5).jpg,0.2745
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_kalimantan_dayak (1).jpg,0.152
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_kalimantan_dayak (2).jpg,0.2112
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_kalimantan_dayak (3).jpg,0.2301
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_kalimantan_dayak (4).jpg,0.2266
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_kalimantan_dayak (5).jpg,0.1813
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_kawung (2).jpg,0.1223
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_kawung (4).jpg,0.1857
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_kawung (5).jpg,0.2383
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_kawung.jpg,0.0429
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_kawung.png,0.409
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_megamendung (1).jpg,0.1738
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_megamendung (1).webp,0.1747
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_megamendung (2).jpg,0.1959
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_megamendung (4).jpg,0.1305
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_megamendung (5).jpg,0.273
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_parang (2).jpg,0.092
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_parang (3).jpg,0.0858
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_parang (4).jpg,0.2003
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_parang (5).jpg,0.2088
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_parang.jpg,0.1398
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_sogan (1).jpg,0.1088
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_sogan (2).jpg,0.1847
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_sogan (3).jpg,0.1568
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_sogan (4).jpg,0.2081
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/batik/batik_sogan (5).jpg,0.2527
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/flanel_kotak (1).jpg,0.2537
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/flanel_kotak (2).jpg,0.2595
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/flanel_kotak (3).jpg,0.3897
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/kain_bunga (1).jpg,0.2522
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/kain_bunga (2).jpg,0.2204
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/kain_bunga (3).jpg,0.2312
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/kain_bunga (4).jpg,0.1869
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/kain_fabric (1).jpg,0.073
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/kain_fabric (2).jpg,0.1373
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/kain_fabric (3).jpg,0.0658
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/kain_kotak (1).jpg,0.1647
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/kain_kotak (1).png,0.5743
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/kain_kotak (2).jpg,0.1683
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/kain_kotak (3).jpg,0.4188
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/kain_salur (1).jpg,0.116
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/kain_salur (2).jpg,0.1715
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/kain_salur (3).jpg,0.0105
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/kain_salur (4).jpg,0.4925
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/kain_tenun_ikat (1).jpg,0.2878
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/kain_tenun_ikat (1).webp,0.2433
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/kain_tenun_ikat (2).jpg,0.2225
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/kain_tenun_ikat (3).jpg,0.2274
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/polkadot1.jpg,0.3224
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/polkadot2.jpg,0.0862
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/polkadot3.jpg,0.0776
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/polos1.jpg,0.2411
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/polos2.jpg,0.0957
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/polos3.webp,0.2624
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/polos4.webp,0.3047
dataset_batik/non_batik/geometris/geometris (1).png,uji_eksternal/non_batik/polos5.jpg,0.2829
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/geometris/geometris (2).png,0.1132
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/geometris/geometris (3).png,0.1472
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/geometris/geometris (4).png,0.293
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/geometris/geometris (5).png,0.1466
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/geometris/geometris (6).png,0.2425
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/geometris/geometris (7).png,0.0841
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/geometris/geometris (8).png,0.1984
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/geometris/geometris (9).png,0.0617
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/kotak/kotak2.jpg,0.1478
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/kotak/kotak3.png,0.1444
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/kotak/kotak4.jpg,0.1904
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/kotak/kotak5.jpg,0.1289
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/modern/modern (1).png,0.179
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/modern/modern (10).png,0.2275
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/modern/modern (2).png,0.1981
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/modern/modern (3).png,0.2088
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/modern/modern (4).png,0.1569
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/modern/modern (5).png,0.1161
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/modern/modern (6).png,0.2071
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/modern/modern (7).png,0.2216
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/modern/modern (8).png,0.2166
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/modern/modern (9).png,0.2623
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/polkadot/polkadot4.jpg,0.1832
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/polkadot/polkadot5.jpg,0.1263
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/polos/polos (1).png,0.1521
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/polos/polos (10).png,0.1917
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/polos/polos (2).png,0.1905
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/polos/polos (3).png,0.1952
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/polos/polos (4).png,0.1919
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/polos/polos (5).png,0.0904
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/polos/polos (6).png,0.1921
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/polos/polos (7).png,0.1962
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/polos/polos (8).png,0.2002
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/polos/polos (9).png,0.1881
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/tenun/tenun (1).png,0.1818
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/tenun/tenun (10).png,0.2047
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/tenun/tenun (2).png,0.2068
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/tenun/tenun (3).png,0.1774
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/tenun/tenun (4).png,0.1803
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/tenun/tenun (5).png,0.1618
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/tenun/tenun (6).png,0.1651
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/tenun/tenun (7).png,0.1449
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/tenun/tenun (8).png,0.213
dataset_batik/non_batik/geometris/geometris (10).png,dataset_batik/non_batik/tenun/tenun (9).png,0.1669
dataset_batik/non_batik/geometris/geometris (10).png,uji_eksternal/batik/batik_betawi (1).jpg,0.1812
dataset_batik/non_batik/geometris/geometris (10).png,uji_eksternal/batik/batik_betawi (2).jpg,0.1433
dataset_batik/non_batik/geometris/geometris (10).png,uji_eksternal/batik/batik_betawi (3).jpg,0.1156
dataset_batik/non_batik/geometris/geometris (10).png,uji_eksternal/batik/batik_betawi (4).jpg,0.1863
dataset_batik/non_batik/geometris/geometris (10).png,uji_eksternal/batik/batik_betawi (5).jpg,0.2954
dataset_batik/non_batik/geometris/geometris (10).png,uji_eksternal/batik/batik_kalimantan_dayak (1).jpg,0.3212
dataset_batik/non_batik/geometris/geometris (10).png,uji_eksternal/batik/batik_kalimantan_dayak (2).jpg,0.2344
dataset_batik/non_batik/geometris/geometris (10).png,uji_eksternal/batik/batik_kalimantan_dayak (3).jpg,0.1545
dataset_batik/non_batik/geometris/geometris (10).png,uji_eksternal/batik/batik_kalimantan_dayak (4).jpg,0.2056
dataset_batik/non_batik/geometris/geometris (10).png,uji_eksternal/batik/batik_kalimantan_dayak (5).jpg,0.2096
dataset_batik/non_batik/geometris/geometris (10).png,uji_eksternal/batik/batik_kawung (2).jpg,0.2137
dataset_batik/non_batik/geometris/geometris (10).png,uji_eksternal/batik/batik_kawung (4).jpg,0.122
dataset_batik/non_batik/geometris/geometris (10).png,uji_eksternal/batik/batik_kawung (5).jpg,0.1676
dataset_batik/non_batik/geometris/geometris (10).png,uji_eksternal/batik/batik_kawung.jpg,0.064
dataset_batik/non_batik/geometris/geometris (10).png,uji_eksternal/batik/batik_kawung.png,0.1951
dataset_batik/non_batik/geometris/geometris (10).png,uji_eksternal/batik/batik_megamendung (1).jpg,0.1579
dataset_batik/non_batik/geometris/geometris (10).png,uji_eksternal/batik/batik_megamendung (1).webp,0.2426
